fitness_gm,dAF,state
1.008013578883745,-0.0002707817308417182,fixed
1.0023855955106329,-0.0033878803818082025,lost
1.002835006491519,-0.0017203449981474702,lost
1.0007627722013024,-0.00018456029131883422,fixed
1.0137088562954681,-0.0006965647731076841,lost
1.0007709993298695,-0.0002661081572832351,lost
1.007653957304241,-0.001421947922765654,lost
1.0096789527811423,-0.00018102849059528783,fixed
1.0029279031074076,-0.003048283270042299,lost
1.0005044138395285,-0.0024878827983850237,lost
1.001225817279044,-0.00030321387517407843,lost
1.002599369633522,-0.00025230493453235766,fixed
1.0030143291327869,-0.0006256553143284461,lost
1.0028576735846548,-0.001622204093799761,lost
1.0030675934925886,-7.542740533770113e-05,lost
1.0107826428526048,-7.322262282975434e-05,fixed
1.0234986944460769,-0.000495734710407991,fixed
1.010997263944212,-0.00063419603107965,lost
1.0019876014121265,-0.0013043644495269343,lost
1.0022867325499099,-6.771860251353272e-05,fixed
1.006901762351679,-0.0004553610658383829,lost
1.0033975800803951,-9.037698646648596e-05,fixed
1.0078581202990649,-0.0005989433338397288,fixed
1.0010253659716732,-0.0006933023960769444,lost
1.003291964577252,-0.0010877773692470503,lost
1.0002583265307545,-0.00022834321058890557,fixed
1.0053090533301243,-8.159253755503475e-05,fixed
1.0021684882272222,-0.002359845114431961,lost
1.0020473758460375,-0.00136619410216638,lost
1.0004561335657334,-0.000244979228783249,fixed
1.0034991510239515,-0.00030921741859688787,lost
1.0011062980373704,-0.0003723786163021257,lost
1.0047987465865773,-0.00017483899372411325,fixed
1.0056929253285944,-9.371749461147712e-07,fixed
1.004776882087206,-0.0013474366823220698,lost
1.0013923579176487,-0.001866740968290108,lost
1.0033127684343055,-0.0014102773417938755,lost
1.0017747857187282,-0.000420210173779476,lost
1.0030206980721317,-0.0010436818040840106,lost
1.0071482524783673,-2.7841706000374986e-05,fixed
1.0017999231999588,-0.000953440490288935,lost
1.0059436151440826,-5.4841365705858865e-05,fixed
1.0040543837442348,-0.0002983716811689659,lost
1.0018396273936914,-0.0004638956695532701,fixed
1.0093782044849577,-0.0003799828336852054,lost
1.0003333079116805,-0.00034758800285172213,lost
1.0087022077660357,-3.8288005163199014e-05,fixed
1.005140614231272,-4.240051089411527e-05,fixed
1.004776882087206,-0.0022687031595269975,lost
1.0011450311350085,-0.00012337293508853434,lost
1.0038196836604873,-0.0002727331291596557,fixed
1.000829127708713,-0.002376573513163953,lost
1.010083146271315,-0.00011311563608885448,fixed
1.0016589428701832,-8.89590528746173e-06,fixed
1.0040639880258024,-7.279677195721119e-05,fixed
1.002308552059196,-7.907383627089815e-05,lost
1.0043275976960544,-3.2048053357237454e-05,fixed
1.0051958018058704,-0.0010494961157477476,lost
1.0004274912577913,-0.0005053778786483992,lost
1.0062272519585933,-0.00017877657729601336,fixed
1.0011219251206476,-0.0009254861610199249,lost
1.0005061998270863,-0.0007783747879815428,lost
1.000577804318001,-0.0013715573073389865,lost
1.0026658425810642,-2.599336183330532e-05,fixed
1.0090320716000847,-5.768582246573419e-05,fixed
1.008778542205472,-6.47174562588454e-05,fixed
1.0012975782673346,-0.0015742042738040973,lost
1.003291964577252,-0.0022346226587045027,lost
1.002129724018016,-0.00019541139171247817,fixed
1.003129811592656,-0.0027323718776571496,lost
1.0033174272722227,-4.3005642576153026e-05,lost
1.0049056703058317,-0.00011258128641162189,lost
1.0037058216893762,-4.3866507186178055e-05,lost
1.0042709318521772,-0.0003562840292614638,lost
1.000171128069471,-0.0004732069065607583,fixed
1.0011773614329134,-0.0004739052980617545,lost
1.000501758363922,-0.00046237808899291384,lost
1.000528173671762,-0.00041712677227615967,lost
1.0037648182153838,-0.0014623179994840794,lost
1.001723957437939,-0.00020375032599932716,fixed
1.0062424045315528,-0.0008252817006182211,lost
1.0015044456835236,-0.0003520555191947974,lost
1.0040211233106862,-0.0006108900969261804,lost
1.0044752429508987,-0.00020899592775510287,lost
1.0001383407435311,-0.0004652762120753941,fixed
1.0080706010647766,-6.199442610204517e-05,fixed
1.005529041093637,-0.00011058395548991399,fixed
1.0064527048977068,-6.728518216587995e-05,fixed
1.0060089070730451,-7.58751202936127e-05,fixed
1.0010836569574104,-0.00030626083625506616,lost
1.003349814967076,-0.000538319599717649,lost
1.0044876991501743,-0.0019782060058901978,lost
1.0029828830875618,-0.001189520938511754,lost
1.0066407149007173,-5.299961537321424e-05,fixed
1.0141890533408837,-1.1601128816322558e-05,fixed
1.0003955561362037,-0.00019649633186017397,fixed
1.0031891563034125,-0.00033169227925988504,fixed
1.0079741404289038,-0.00011601928080075475,fixed
1.0012385609267545,-0.0014090113109134458,lost
1.0015986538018864,-0.0004080300670755005,lost
1.014949350870238,-0.00010180538906761052,fixed
1.0040989434399301,-0.0001301677487201341,lost
1.0037920524929007,-8.696840882634987e-05,fixed
1.0028452649769788,-2.9725902966488108e-05,fixed
1.0009554679906805,-0.00027439882905338716,fixed
1.0009198135712478,-0.00043582060965368974,lost
1.0025380606439789,-0.0007735699020569081,lost
1.0052823043318273,-9.4523918749607e-06,fixed
1.000222192932486,-0.000683589688688055,lost
1.0081520639016297,-6.094345086467197e-05,fixed
1.0026606655902381,-0.00016904850986783522,lost
1.011343162490541,-0.0002100302117654222,lost
1.000270036962779,-0.0005357292431722044,lost
1.0035101970908116,-0.00016386935119187777,lost
1.0021985002577078,-0.00039548086526111225,lost
1.0004814804189706,-0.00043497124789519334,fixed
1.0050289280768565,-1.9766563029353714e-05,fixed
1.0017830864994737,-0.00033417002624616974,fixed
1.0019469986555316,-0.0006580345545010245,fixed
1.0047953697988519,-9.767771008071377e-05,fixed
1.0050556033091171,-0.00020805092234905506,lost
1.0083477076957101,-0.00040208634982978294,fixed
1.0019772927844073,-0.0005166837136869793,lost
1.0031820580257143,-0.0028274643519746105,lost
1.0068903576819592,-0.0006384140337127198,lost
1.0008498277423181,-0.00038486129803235386,lost
1.0015673567367116,-0.0001666534529289668,fixed
1.0078429055348928,-0.0001080809140635878,fixed
1.0013283212683708,-7.861741800640259e-05,lost
1.0057235134676263,-0.0012788146187122063,lost
1.0052738014880742,-0.00014213149613558144,lost
1.0030594841527156,-0.00043843921824041055,lost
1.0036725033212919,-0.0019660856414418317,lost
1.0003416719042386,-0.001362853653249805,lost
1.016316429996708,-0.00011757736100430742,lost
1.0029419616283157,-6.42731909485543e-07,fixed
1.004417134062404,-0.00014997978561645035,fixed
1.0004475657605645,-0.00093036752046495,lost
1.0081694239706043,-0.0002944819863899356,fixed
1.0026615885776804,-0.0010071960069895087,lost
1.0005510776823667,-0.00032153972435556373,lost
1.0007879977436178,-0.0013563144098473414,lost
1.0002171310406132,-0.0008256380709174136,lost
1.0028416358685512,-0.0006814287711303629,fixed
1.0115214165458744,-7.887785943709965e-05,fixed
1.0081252055160153,-0.0006725698558925801,lost
1.0015950865151098,-0.0006961403367165421,lost
1.0039092074038694,-6.502787647560212e-05,lost
1.0050289280768565,-0.0014265968671160424,lost
1.000160198006472,-0.00018212697472119526,fixed
1.0050570151099387,-0.00030346338181224037,fixed
1.0004454738660078,-7.497704578509076e-05,lost
1.0019980180913215,-3.910363176276795e-05,fixed
1.0026510127308128,-0.0009070755915650007,lost
1.001684261043247,-8.827478664115556e-05,fixed
1.0002633224527868,-0.0006525055845605572,fixed
1.0025792714174306,-0.0018291811389660247,lost
1.0042229825007365,-3.254983736867225e-05,fixed
1.0094308009917061,-0.0003798967303933683,lost
1.0002803633527084,-0.0002645418705146664,lost
1.0005575248317673,-0.002041516213056921,lost
1.0012018135617764,-0.00011996326996524472,lost
1.0038852441633044,-0.0008122784301417255,lost
1.00059586608148,-0.001016517544241338,lost
1.0008339642879804,-0.0006018215539435268,lost
1.0038769262875746,-6.257826572268991e-05,fixed
1.0012801499658832,-0.0018578185634602392,lost
1.0007448880711485,-0.0007175177318216501,lost
1.000758724129712,-0.00012766973749255502,fixed
1.0016076422184448,-0.00031524554641176704,lost
1.0014545890437523,-9.411941223523335e-05,fixed
1.0003491824877617,-8.761156076039218e-05,lost
1.00227962942543,-7.632519302552025e-05,fixed
1.0022319650239842,-7.146908321304587e-05,lost
1.003349814967076,-0.002568009073534011,lost
1.0095309805245483,-0.00021847137762687706,fixed
1.000746054214913,-1.9683456703769347e-05,lost
1.0025792714174306,-0.0021015278448660683,lost
1.0088131975240977,-4.043321537705203e-05,fixed
1.0026658425810642,-0.0007775490536037819,lost
1.0023179092474779,-0.00011869781375136801,fixed
1.010159920485768,-0.0014774044461405749,lost
1.0031688335676074,-0.00026607151035078864,lost
1.0002715758438459,-0.0006936528958889843,lost
1.003536244470606,-0.0020916485776079144,lost
1.0040896321496307,-0.00026304412745890474,fixed
1.003409734958765,-0.0004255155906954738,lost
1.008464413687501,-0.0023310174667873153,lost
1.0028633971066874,-0.0015805502543691798,lost
1.0020549431495318,-0.0004326903947666949,lost
1.0107060864563158,-0.0001434764276550029,fixed
1.000329847397397,-0.0012758886230042588,lost
1.004081390889699,-0.0002797170411899058,lost
1.002446839401591,-0.00010494155202951463,lost
1.0024202111631488,-0.0006937123581387823,lost
1.0021602964203244,-0.00017512412852980922,fixed
1.0055566708659986,-0.0019645040733790972,lost
1.0045011554971266,-0.0023027043887482597,lost
1.0017344147203968,-0.0007573451139293392,lost
1.0015209077063238,-0.00022521256166241747,lost
1.0066275214905411,-0.004880302872027624,lost
1.0015551783604493,-0.00021896588521244748,fixed
1.0116910044379723,-0.0019419431318487574,lost
1.002476179118062,-1.6131783526743332e-05,fixed
1.0076057376982543,-0.00016869067193126764,lost
1.0038889524644794,-0.0013507477609223078,lost
1.0030792531191917,-0.00030817767611593784,fixed
1.007603076639283,-0.00021792518367577454,fixed
1.0010037684892994,-0.00145492927287011,lost
1.002611393758903,-0.0004990849797700869,lost
1.010083146271315,-0.00011273800172931761,fixed
1.003536244470606,-0.0021677985435447963,lost
1.004641629234574,-8.747558081704914e-05,fixed
1.0011773614329134,-8.522861605360597e-05,fixed
1.0152875009371702,-0.0006714511938765339,lost
1.0004413481978964,-0.0003680795452631165,lost
1.0007879977436178,-0.0011394211894811585,lost
1.0027268591298015,-0.00040497397346613007,lost
1.0053090533301243,-0.002548873435479469,lost
1.009739685655029,-3.550663229270225e-05,fixed
1.0037341684343446,-0.0004449505992655721,fixed
1.0003466425386598,-4.0058818344840516e-05,lost
1.0036725033212919,-0.002511050794936851,lost
1.00684927774076,-2.6042948947175548e-05,fixed
1.0020892637055683,-0.0007807962522122787,lost
1.0049690005680025,-1.1260402426232153e-06,fixed
1.0050289280768565,-0.001779103275754868,lost
1.0043198142583971,-3.449734096862341e-05,fixed
1.0035135727931006,-0.0006388478163427212,lost
1.003759418235254,-0.0028747507472888074,lost
1.006494052216854,-0.00023152164652075387,fixed
1.0069982899734782,-0.00014814284141052982,fixed
1.0007322970293964,-5.1864662301453e-05,fixed
1.001882892389706,-0.000661873559061371,lost
1.0051291627367454,-0.0004376449991133446,fixed
1.0021562236824946,-0.00024442564999559434,lost
1.0078262859758234,-0.00038809406533775784,fixed
1.002668686145987,-0.00010516974179862191,fixed
1.0021124164973703,-0.0005285092004524231,fixed
1.0095262055387306,-1.0652663327186062e-05,fixed
1.0189389557574926,-0.0005366598964054868,fixed
1.0022189740965115,-0.0007544788908773058,lost
1.0002715758438459,-0.0006763022679309126,lost
1.0004393138885468,-0.0021515443171867014,lost
1.0045488949440244,-0.0007370224542143721,lost
1.0021124164973703,-0.0004840133927796272,lost
1.0007204874854816,-9.376197463033732e-05,lost
1.0003624617943363,-0.0010043117868562116,lost
1.0036523983930339,-0.0004415844059647517,fixed
1.0014120484630293,-3.2139184159900774e-05,fixed
1.0008438087250637,-0.0012941688528622563,lost
1.0034044395595454,-3.805076948568049e-05,fixed
1.0021202485504934,-0.0001570692824011936,fixed
1.009296360725414,-0.00079608307151804,lost
1.0054926260016526,-6.760617661635722e-05,fixed
1.0015096448111303,-3.0203403387745938e-05,lost
1.0080869051827497,-0.00031614444831211196,lost
1.005092147017966,-9.129394319593841e-05,fixed
1.0051651954759062,-0.0005632638037652743,lost
1.0042981688354062,-0.0002516866952683934,fixed
1.0038819127336855,-0.0006624829977640648,fixed
1.0013124685128905,-0.0009049099086692389,lost
1.0054611540203167,-0.0004937158108089354,lost
1.003685413013865,-0.00040280927442269243,lost
1.0021202485504934,-0.0025989005845875744,lost
1.0030183065684266,-0.0004992125392256573,fixed
1.0023361187155053,-0.00019601360048537768,fixed
1.006761862477382,-0.00021184408729457891,lost
1.0050909162834138,-0.0008246383330999502,lost
1.0057063796983192,-0.002245363238733798,lost
1.0133879211514067,-1.7361623721673122e-06,fixed
1.004457714572096,-0.0007432431009695889,lost
1.0030792531191917,-0.001613989403066463,lost
1.006280895304883,-0.001650735907160816,lost
1.0013772678494148,-0.00013842831979879206,fixed
1.0011219251206476,-0.00022347101432398892,lost
1.0050825630397902,-0.000490551256475945,fixed
1.003536244470606,-0.0009371583011295217,lost
1.001482603356813,-0.0020225872728251463,lost
1.0032324200299423,-0.00012377159603884822,fixed
1.0091638295397691,-0.00021914427175200648,fixed
1.0098464027302108,-0.00040811498659786493,fixed
1.000185085436496,-0.00032124546942539206,lost
1.000185085436496,-0.00040343459055791674,fixed
1.006225542903637,-0.00010616766787536047,fixed
1.003217868950392,-0.001299733054119483,lost
1.001580975162674,-0.0016444717078103503,lost
1.0021630201371015,-0.00010227628529286536,fixed
1.0007828200352886,-0.0001972726507875278,fixed
1.0034508869051257,-0.0015671278015075847,lost
1.0067477131033729,-6.643279105890805e-05,fixed
1.0137088562954681,-0.0009179396184724407,fixed
1.0006008748635495,-0.00041164031252772463,lost
1.0018870345167743,-4.21458106719462e-05,fixed
1.0056075255606698,-2.78812742582218e-05,fixed
1.008941141644082,-0.00038079398740317684,lost
1.0047664954309894,-0.00025830592782624017,lost
1.0168746434546316,-0.00014288726540292603,fixed
1.0013984869399168,-0.0005946366140379259,lost
1.0002151702785453,-0.0005474017709652925,lost
1.0006072555139647,-0.00023395063580627487,fixed
1.0001255812440903,-0.00014569701213860623,fixed
1.0118970238841138,-0.00011926607821492158,fixed
1.0021380847990575,-3.2695378745614344e-05,lost
1.0027268591298013,-0.000520377663121156,lost
1.001895373685464,-0.00153956725776696,lost
1.0101290709309503,-0.00046286615320195615,fixed
1.003560261636817,-0.0001605817298532753,fixed
1.0069121630435152,-6.977429421639445e-05,lost
1.001116667269146,-0.00038850248398578644,lost
1.0045488949440244,-0.00035186392694774345,lost
1.0037446478497754,-0.0002740995608685625,lost
1.0015467654929509,-9.341665053167784e-05,lost
1.0026789554734772,-0.00011134337766948224,fixed
1.0119850241403996,-0.004750534414083936,lost
1.0007168747252146,-0.0020390690836304057,lost
1.0019080215571126,-0.0008339051214302902,fixed
1.0100169143827926,-0.00016650387961080588,fixed
1.006955728926997,-0.0016337195127204601,lost
1.0068928492316584,-0.00047770471738215766,fixed
1.0023425967166735,-0.0002130952541741452,lost
1.002511310697718,-0.0007404024257024162,lost
1.002993291948076,-0.0004510755081982116,lost
1.002405666625723,-0.00042785873729899636,fixed
1.0034039360935023,-0.000380024170464037,fixed
1.0036294722119394,-0.00023030271575754134,fixed
1.0042449925549028,-0.0012638217099119565,lost
1.0047074892188483,-6.347470478831088e-05,fixed
1.0039073758233947,-0.0001534507119891758,fixed
1.0052573738674375,-0.0006115642287290703,lost
1.0064874251477587,-0.00035134659942292476,lost
1.0015261262240358,-0.0010956739781397254,lost
1.0044909649052325,-0.000231341991680072,fixed
1.000267010934645,-3.187821675978718e-05,fixed
1.0087022077660357,-0.0017696392406786967,lost
1.0059746637666376,-9.174584254230227e-05,fixed
1.0072501549845163,-0.0008681311778772813,lost
1.0091034661664542,-0.0005086412902560877,fixed
1.0021202485504934,-1.782660153187226e-07,lost
1.0009257698120773,-0.00021565767745105837,lost
1.0007334240532517,-0.000834610050172531,lost
1.0072650109006653,-0.0024725850345085803,lost
1.0014749554382296,-0.0013283635185561138,lost
1.0014936675631236,-0.0006189072194187937,lost
1.0038064186896178,-5.834313033584166e-05,fixed
1.0011325907759738,-0.0010462316524047276,lost
1.0071877453560163,-0.00022869836622339265,lost
1.0076057376982543,-0.0005366252499271762,lost
1.0005238194521355,-0.000853321658522173,lost
1.0027584269519643,-0.0005310321002272096,lost
1.0017557145535758,-0.0002831196126320433,fixed
1.0015467654929509,-0.0011261471580498172,lost
1.002042361863986,-0.00016983048945330898,fixed
1.0042377332128578,-0.0001859489855372804,lost
1.0080640978103885,-0.00023815583180340929,fixed
1.0013246290443538,-0.0010632117379645442,lost
1.003175821028643,-0.00031746525998047173,lost
1.0049485878301205,-0.0003957220506456482,fixed
1.0020700132489355,-5.5638655340323625e-05,fixed
1.0018705744005936,-0.0005050809687385628,lost
1.0040467329416087,-8.679874035770756e-05,fixed
1.0030037737069823,-4.98024160752708e-05,fixed
1.0041525187733626,-0.0018534139765359265,lost
1.0051496910679683,-1.0930929671914669e-05,fixed
1.005433682627803,-0.00031323310760438536,fixed
1.0032597955597535,-0.0019257085603414117,lost
1.0003416719042386,-0.0013522600735956488,lost
1.003049694553176,-0.00023185166996527877,fixed
1.0011307991065652,-0.0009494803091196577,lost
1.0019922176069467,-0.0010810942452133773,lost
1.0064206637695838,-7.894573646450942e-05,fixed
1.0041525187733626,-0.0007870404653236645,lost
1.0005510776823667,-0.00051731245960149,lost
1.003688294169636,-0.0001262989913725214,fixed
1.0094898991780972,-0.001163986471928403,lost
1.0045488949440244,-6.489987327862158e-05,fixed
1.0046983888702838,-0.003915999294494466,lost
1.0073584939232285,-0.0005032344613715938,fixed
1.0055625672649218,-0.00011805365338643353,fixed
1.0127441131271913,-0.0005553456051224188,fixed
1.0012305652965714,-0.0004679930155449388,fixed
1.0006704790996963,-0.0009678051683245018,lost
1.0012654706940176,-0.00025933951722464883,lost
1.0012439493222403,-2.7195652066385817e-05,fixed
1.0032034482900718,-0.000849499658367048,lost
1.0050289280768565,-0.0002325468363194318,fixed
1.0004888896204371,-0.0003365322039713083,fixed
1.0006485788064332,-0.00043765908919510434,lost
1.0060356888011375,-0.00012611760303434417,fixed
1.0012830220978242,-0.00026422926575274527,fixed
1.0010365170281275,-0.0022659745753422487,lost
1.0007689259544001,-0.0011729894353463342,lost
1.0220708592755494,-0.0016070913860483315,lost
1.010772960578805,-0.0026677575606401894,lost
1.0073047826171904,-0.0002759434581424136,lost
1.0041525187733626,-0.00016907368940375552,lost
1.0004561335657334,-0.0001278828103407234,lost
1.0005708825309874,-0.0009917853850099395,lost
1.0013185207405042,-0.0012999458347475838,lost
1.0012385609267545,-8.699974414884134e-05,fixed
1.0002227121326568,-6.168993594245713e-05,lost
1.0027619796629759,-5.029089744556311e-05,fixed
1.006440508120056,-0.0004195854427614564,fixed
1.0107764258804273,-0.00010385312071169976,fixed
1.0030016714865964,-0.0011245029615164328,lost
1.0021139782756032,-0.0002676649137941674,fixed
1.0033551750761904,-1.2445885125186997e-05,fixed
1.003291964577252,-0.0008150702762405334,lost
1.0084729888928758,-0.00013861610833445977,fixed
1.0009947884512214,-0.00022937647566605957,lost
1.0063477086413941,-0.00011543709977337875,fixed
1.0031989212119474,-0.0006832749764214038,lost
1.0006313924881112,-0.0027550159584903075,lost
1.0014342633598008,-0.0008822094397467468,lost
1.0014787695091891,-0.002330322815592704,lost
1.003637463564177,-0.0015223070831332452,lost
1.0047987465865773,-0.0016431451170254728,lost
1.007715920293062,-0.0013733047677314462,lost
1.0028491310752177,-0.0007462396871338367,lost
1.0023737128010473,-0.0008410922161940407,lost
1.001856003900826,-0.0004624397825157806,lost
1.0087022077660357,-0.0001340177289525995,fixed
1.0089919718952145,-0.00020223560144182418,fixed
1.0091184823332606,-0.00036826802116500724,fixed
1.000590695952308,-0.00032791247166854507,lost
1.006235239971335,-0.00013038222757007128,fixed
1.0005510776823667,-0.00035085930092471535,lost
1.0117046778785774,-4.962430494843009e-05,fixed
1.0064315930801209,-0.001492976914697611,lost
1.0014936675631236,-0.00024322921753314826,fixed
1.009871459309048,-0.00021485086960631897,fixed
1.0058907390234781,-5.982879947501236e-05,fixed
1.0099775912538074,-0.0004300570311268483,fixed
1.0031371700805631,-0.0003308797830080046,lost
1.0023273425988848,-0.00010138461521597262,fixed
1.0042345148021399,-0.0005006518350281737,lost
1.001311608441601,-0.00013743936693446016,lost
1.0014451368387116,-0.0006538961669472859,lost
1.0041300264384068,-0.00019585200993962206,lost
1.0009081280969832,-0.0008405588378202497,lost
1.0079741404289038,-0.00015200528944291485,fixed
1.001721881095206,-0.00042088790398834024,lost
1.0022338332983065,-5.2622975291820305e-05,lost
1.0144169186559915,-0.0006925176066803597,lost
1.0044776595712335,-4.078654413869516e-06,fixed
1.0075375522952066,-2.931040112906236e-05,fixed
1.005291714321739,-3.908116531885378e-06,fixed
1.0019273130627726,-1.560742595489217e-05,fixed
1.0003534994741454,-0.0008745536879555556,lost
1.0029279031074076,-0.0024754638350932036,lost
1.0013064715928433,-0.0005103738361973015,lost
1.004776882087206,-0.0012738838327201914,lost
1.00369283081289,-0.002586352404751533,lost
1.0058523757585789,-0.0003084397991493899,fixed
1.0042261697675274,-0.0001287858835614499,fixed
1.0006959367948132,-0.0016570968349610717,lost
1.0030959234693917,-0.00014089947317787678,fixed
1.0017584138735247,-0.0004987426530065144,lost
1.0026197835281767,-0.0005954307462402299,lost
1.0205805596301576,-4.840212770731628e-05,fixed
1.0003026177789034,-0.0002668544968855688,fixed
1.0025380606439789,-0.00016594840813296063,lost
1.0045148714492138,-0.00016878235908088145,fixed
1.0080621206387996,-4.515953821221538e-05,fixed
1.0019469986555316,-0.0005051150011180054,lost
1.0017695435241643,-0.0005049470875551384,lost
1.002306858863031,-2.28228459283247e-05,lost
1.0018891124219516,-0.0009272174817680666,fixed
1.0045129961719848,-5.653709982793833e-05,fixed
1.0046474776299337,-0.0010636500832808691,lost
1.003409734958765,-0.0005450875773501904,fixed
1.001713625499609,-0.0007380574124540619,lost
1.0008364037995487,-0.0003808419335421022,fixed
1.0016618354147004,-0.000973981397848297,lost
1.0004150796477247,-0.00042050522098742893,lost
1.0047953697988519,-0.0016245606130715923,lost
1.009558461861242,-0.0001816073005190211,fixed
1.0003652397865128,-0.0014611036914841224,lost
1.0020805765378293,-0.0006326982562684391,lost
1.0014903310005354,-0.00013106675305705565,fixed
1.0006575276614578,-0.0012255449455708647,lost
1.0057930899543166,-0.0001498888757881067,lost
1.0065081669785632,-0.0003924841972327974,fixed
1.0011489749859197,-0.004815956072022563,lost
1.0022305140808743,-0.0008829273941179791,lost
1.0012099724623147,-0.00041330911350060187,lost
1.0035626813085676,-0.00024806042742720814,lost
1.0016735071704133,-0.001278535397373088,lost
1.0012888051992945,-0.0005182812365886162,lost
1.002446839401591,-6.276703312498129e-05,fixed
1.0048036325732637,-0.0001221293852723061,fixed
1.0015519318345807,-0.00011311111788108663,fixed
1.0026327058388806,-0.0005063399532484768,lost
1.0035037450920359,-5.4227990057714334e-05,fixed
1.0088261864854262,-0.002191083496606643,lost
1.0013064715928433,-0.0002459626720785785,fixed
1.0071539301679566,-0.000127227987479189,lost
1.0038583406611872,-0.0011448944879999675,lost
1.0009212954346156,-8.924736313375444e-05,fixed
1.0016325567433708,-9.283883328458818e-05,fixed
1.0015897653359456,-0.0006506324784551944,fixed
1.0023561090457704,-0.003578333298523371,lost
1.0016661931940458,-0.00042578133905974525,lost
1.000963192661335,-0.003348261408344972,lost
1.000546861786868,-0.00035837501920583367,fixed
1.0033752351325909,-0.0004447800928013014,lost
1.0150036571537737,-0.00023772233421811198,lost
1.0027268591298013,-0.0006610651677323021,lost
1.0096058302903876,-0.00036019473926481054,lost
1.0042858971361448,-0.0013960574568095245,lost
1.0117550886444227,-0.00019611034127753213,lost
1.0033414264537852,-0.00014756666099925014,fixed
1.000358373146951,-0.0001842168948211859,lost
1.0019037868860758,-0.00047153292370068976,lost
1.0013064715928433,-0.0010319523826903768,lost
1.0006021402440395,-0.00035969380422526344,lost
1.0015020746992516,-0.0002836109763655814,fixed
1.0017999231999588,-2.2900933167130275e-06,lost
1.0033004086003825,-0.0001074698281802118,fixed
1.0015140049468894,-0.00599433184280656,lost
1.0050085994437754,-5.5368195344313055e-05,fixed
1.0023502990072066,-0.0017834353614579713,lost
1.0012450326324056,-0.0006524322415136048,lost
1.0089472832139819,-0.00010241266791593848,fixed
1.0011420909688389,-0.00040787330023863105,fixed
1.0018705744005936,-0.00180950571751916,lost
1.0010877795662856,-0.001535821861413324,lost
1.0064704042439367,-0.002344807479216705,lost
1.0032612441424007,-0.00015777023106164467,lost
1.0067887861410116,-9.553237772222098e-05,fixed
1.0037979397517762,-0.00047832187280450513,lost
1.0040424420407852,-3.311128717951384e-05,fixed
1.005918450734731,-8.524420525087764e-06,fixed
1.0010595629384365,-0.00013301980817082928,lost
1.0019670905356228,-8.716339570164344e-05,lost
1.0047864778710318,-0.0003091892318793579,fixed
1.000329847397397,-0.0003471753778594506,lost
1.0008590190141828,-0.0004249690316641299,lost
1.002711344626897,-0.00036875999165443573,lost
1.0080257923955815,-0.002551634534657065,lost
1.0028789211626845,-0.0005184935200997115,fixed
1.0017557145535758,-0.0007463089523647826,lost
1.0035831659599024,-5.656250413691612e-05,fixed
1.002042361863986,-0.00012383918977503268,fixed
1.0022900625119975,-1.1528295774589969e-05,fixed
1.0085380903651828,-0.0006030012972928038,lost
1.0025335628154872,-0.0011414335502775348,lost
1.0035824770477801,-0.0002641610427924015,lost
1.0037042213976433,-3.192478020832968e-05,fixed
1.0075110984867757,-4.346697568877488e-06,fixed
1.0013246290443538,-0.00023956687706882594,lost
1.0011352889508356,-0.00030844984103460375,fixed
1.0005921639543263,-0.0006689229152234723,lost
1.0026197835281767,-0.0005769822200556423,lost
1.0094188525985441,-1.2328628424527781e-05,fixed
1.0006761872335987,-0.0012873717795390232,lost
1.0021934406953292,-0.0016840745287954647,lost
1.0040398718653172,-0.00025109761461671607,lost
1.0022451089572715,-0.0002096106861053583,fixed
1.0010327731577768,-0.0012963013509278852,lost
1.0020299336974932,-0.0004232954944914335,fixed
1.0021202485504934,-0.004522835960405542,lost
1.0001822540437348,-6.075788386157739e-05,lost
1.0027411181013417,-0.0005109861805896517,lost
1.0006435736958015,-0.0004931369477836684,fixed
1.0018632606662148,-0.0005033556953837015,fixed
1.00043136079124,-0.000980116405628149,lost
1.0007879977436178,-4.926381771120441e-05,lost
1.0007010557704257,-0.001313640986395222,lost
1.0011582838130433,-0.0001835704167447812,fixed
1.0037397501459169,-0.0005918796571101273,lost
1.0007967811596803,-0.0008021173784370966,lost
1.0029279031074076,-6.539755745838868e-05,fixed
1.0003843890997102,-0.0001297961263714054,fixed
1.000376791046198,-0.0003533125885109669,fixed
1.0010537059164708,-0.0008769691713683898,lost
1.0017034166652148,-0.00015763179155081085,fixed
1.0006515345697427,-0.00026092809084184805,lost
1.003349814967076,-0.00013540912853701395,lost
1.0017254436083776,-0.0009739680596596849,lost
1.0197276959668973,-0.0020374178829057356,lost
1.0007212144115896,-0.00011329937412872571,lost
1.0021202485504934,-0.0009697186121723863,lost
1.0023273425988848,-0.00013647356164078972,fixed
1.0029696061644766,-0.002018958396598927,lost
1.0028071733353205,-0.0021131174199561127,lost
1.0060448357295289,-0.0007607504693506711,lost
1.0005153228943489,-0.0010146131240815915,lost
1.0097015553497273,-5.408327496754987e-05,lost
1.0036630935477002,-4.527174222035243e-05,fixed
1.0110409417016164,-0.0013466363020098121,lost
1.0022144908891815,-0.0005271795337135243,lost
1.0048817402575347,-6.558966498561698e-05,fixed
1.0002161462129264,-0.0007543014522121443,lost
1.0033752351325909,-0.00011033221293130392,lost
1.00743503052466,-8.310055915827159e-05,fixed
1.0019569930275756,-1.7894965465311432e-05,fixed
1.0002094948636315,-0.0002029594591650287,lost
